project_id,role,employee_id,final_score,eligible
P016,Data Engineer,E075,0.6829,True
P016,Data Engineer,E054,0.6702,True
P016,Data Engineer,E048,0.6592,True
P016,Data Engineer,E029,0.6578,True
P016,Data Engineer,E066,0.65,True
P016,Data Engineer,E025,0.6463,True
P016,Data Engineer,E006,0.6462,True
P016,Data Engineer,E008,0.639,True
P016,Data Engineer,E076,0.6384,True
P016,Data Engineer,E015,0.6339,True
P016,Data Engineer,E009,0.6323,True
P016,Data Engineer,E013,0.627,True
P016,Data Engineer,E080,0.6215,True
P016,Data Engineer,E061,0.6119,True
P016,Data Engineer,E037,0.5927,True
P016,Data Engineer,E010,0.588,True
P016,Data Engineer,E039,0.5869,True
P016,Data Engineer,E032,0.585,True
P016,Data Engineer,E018,0.5848,True
P016,Data Engineer,E071,0.58,True
P016,Data Engineer,E045,0.5796,True
P016,Data Engineer,E043,0.578,True
P016,Data Engineer,E005,0.5713,True
P016,Data Engineer,E026,0.5675,True
P016,Data Engineer,E042,0.5635,True
P016,Data Engineer,E034,0.5628,True
P016,Data Engineer,E070,0.5618,True
P016,Data Engineer,E014,0.5569,True
P016,Data Engineer,E007,0.5438,True
P016,Data Engineer,E019,0.543,True
P016,Data Engineer,E036,0.5417,True
P016,Data Engineer,E079,0.5398,True
P016,Data Engineer,E052,0.5387,True
P016,Data Engineer,E020,0.5371,True
P016,Data Engineer,E012,0.5277,True
P016,Data Engineer,E033,0.5222,True
P016,Data Engineer,E072,0.5133,True
P016,Data Engineer,E011,0.5128,True
P016,Data Engineer,E041,0.5117,True
P016,Data Engineer,E068,0.4998,True
P016,Data Engineer,E055,0.4979,True
P016,Data Engineer,E001,0.4906,True
P016,Data Engineer,E021,0.4867,True
P016,Data Engineer,E002,0.4818,True
P016,Data Engineer,E063,0.4739,True
P016,Data Engineer,E022,0.4737,True
P016,Data Engineer,E067,0.468,True
P016,Data Engineer,E059,0.4605,True
P016,Data Engineer,E051,0.4573,True
P016,Data Engineer,E074,0.4453,True
P016,Data Engineer,E073,0.4376,True
P016,Data Engineer,E078,0.4343,True
P016,Data Engineer,E023,0.432,True
P016,Data Engineer,E040,0.4313,True
P016,Data Engineer,E003,0.4268,True
P016,Data Engineer,E004,0.4152,True
P016,Data Engineer,E060,0.4096,True
P016,Data Engineer,E049,0.4085,True
P016,Data Engineer,E057,0.355,True
P016,Data Engineer,E046,0.3174,True
P016,Data Engineer,E017,0.0,False
P016,Data Engineer,E027,0.0,False
P016,Data Engineer,E047,0.0,False
P016,Data Engineer,E035,0.0,False
P016,Data Engineer,E053,0.0,False
P016,Data Engineer,E069,0.0,False
P017,Backend Dev,E075,0.8707,True
P017,Backend Dev,E066,0.8676,True
P017,Backend Dev,E061,0.8485,True
P017,Backend Dev,E048,0.8474,True
P017,Backend Dev,E029,0.7903,True
P017,Backend Dev,E009,0.7853,True
P017,Backend Dev,E070,0.7655,True
P017,Backend Dev,E025,0.7594,True
P017,Backend Dev,E007,0.7471,True
P017,Backend Dev,E076,0.7456,True
P017,Backend Dev,E079,0.7434,True
P017,Backend Dev,E055,0.7357,True
P017,Backend Dev,E044,0.7227,True
P017,Backend Dev,E037,0.7193,True
P017,Backend Dev,E020,0.7167,True
P017,Backend Dev,E058,0.7148,True
P017,Backend Dev,E064,0.7135,True
P017,Backend Dev,E072,0.709,True
P017,Backend Dev,E050,0.7012,True
P017,Backend Dev,E042,0.6943,True
P017,Backend Dev,E026,0.6899,True
P017,Backend Dev,E062,0.6738,True
P017,Backend Dev,E031,0.6728,True
P017,Backend Dev,E030,0.6704,True
P017,Backend Dev,E052,0.6669,True
P017,Backend Dev,E041,0.6638,True
P017,Backend Dev,E034,0.6619,True
P017,Backend Dev,E068,0.6599,True
P017,Backend Dev,E043,0.6583,True
P017,Backend Dev,E016,0.6547,True
P017,Backend Dev,E038,0.6505,True
P017,Backend Dev,E071,0.6483,True
P017,Backend Dev,E024,0.6469,True
P017,Backend Dev,E077,0.6423,True
P017,Backend Dev,E078,0.6402,True
P017,Backend Dev,E023,0.6393,True
P017,Backend Dev,E019,0.6357,True
P017,Backend Dev,E056,0.6346,True
P017,Backend Dev,E036,0.628,True
P017,Backend Dev,E028,0.6277,True
P017,Backend Dev,E051,0.6191,True
P017,Backend Dev,E003,0.6027,True
P017,Backend Dev,E074,0.5903,True
P017,Backend Dev,E065,0.5809,True
P017,Backend Dev,E013,0.5784,True
P017,Backend Dev,E006,0.5758,True
P017,Backend Dev,E022,0.5736,True
P017,Backend Dev,E067,0.5735,True
P017,Backend Dev,E080,0.571,True
P017,Backend Dev,E054,0.5688,True
P017,Backend Dev,E060,0.5671,True
P017,Backend Dev,E002,0.5599,True
P017,Backend Dev,E010,0.5594,True
P017,Backend Dev,E073,0.5584,True
P017,Backend Dev,E032,0.557,True
P017,Backend Dev,E059,0.5568,True
P017,Backend Dev,E018,0.5536,True
P017,Backend Dev,E063,0.5451,True
P017,Backend Dev,E039,0.54,True
P017,Backend Dev,E004,0.5392,True
P017,Backend Dev,E005,0.5299,True
P017,Backend Dev,E049,0.5187,True
P017,Backend Dev,E008,0.5176,True
P017,Backend Dev,E045,0.5152,True
P017,Backend Dev,E057,0.4696,True
P017,Backend Dev,E012,0.4617,True
P017,Backend Dev,E046,0.4561,True
P017,Backend Dev,E021,0.4338,True
P017,Backend Dev,E015,0.0,False
P017,Backend Dev,E014,0.0,False
P017,Backend Dev,E011,0.0,False
P017,Backend Dev,E001,0.0,False
P017,Backend Dev,E047,0.0,False
P017,Backend Dev,E033,0.0,False
P017,Backend Dev,E035,0.0,False
P017,Backend Dev,E040,0.0,False
P017,Backend Dev,E017,0.0,False
P017,Backend Dev,E027,0.0,False
P017,Backend Dev,E053,0.0,False
P017,Backend Dev,E069,0.0,False
P017,Android Dev,E037,0.8307,True
P017,Android Dev,E068,0.7571,True
P017,Android Dev,E066,0.7271,True
P017,Android Dev,E075,0.7253,True
P017,Android Dev,E051,0.7206,True
P017,Android Dev,E048,0.7037,True
P017,Android Dev,E061,0.6981,True
P017,Android Dev,E060,0.6626,True
P017,Android Dev,E029,0.6597,True
P017,Android Dev,E009,0.6571,True
P017,Android Dev,E044,0.6568,True
P017,Android Dev,E064,0.6472,True
P017,Android Dev,E076,0.6461,True
P017,Android Dev,E058,0.6443,True
P017,Android Dev,E050,0.6435,True
P017,Android Dev,E030,0.6376,True
P017,Android Dev,E031,0.6343,True
P017,Android Dev,E025,0.6302,True
P017,Android Dev,E038,0.6181,True
P017,Android Dev,E070,0.6164,True
P017,Android Dev,E062,0.6033,True
P017,Android Dev,E007,0.5978,True
P017,Android Dev,E079,0.5963,True
P017,Android Dev,E055,0.589,True
P017,Android Dev,E077,0.5866,True
P017,Android Dev,E016,0.5818,True
P017,Android Dev,E020,0.5797,True
P017,Android Dev,E024,0.5768,True
P017,Android Dev,E028,0.5736,True
P017,Android Dev,E043,0.5709,True
P017,Android Dev,E056,0.568,True
P017,Android Dev,E026,0.5649,True
P017,Android Dev,E052,0.5647,True
P017,Android Dev,E042,0.5635,True
P017,Android Dev,E013,0.5628,True
P017,Android Dev,E071,0.5623,True
P017,Android Dev,E041,0.5597,True
P017,Android Dev,E072,0.5583,True
P017,Android Dev,E036,0.5462,True
P017,Android Dev,E019,0.5457,True
P017,Android Dev,E034,0.535,True
P017,Android Dev,E010,0.5296,True
P017,Android Dev,E065,0.5269,True
P017,Android Dev,E032,0.5261,True
P017,Android Dev,E054,0.5172,True
P017,Android Dev,E080,0.5152,True
P017,Android Dev,E006,0.5119,True
P017,Android Dev,E005,0.5005,True
P017,Android Dev,E078,0.4922,True
P017,Android Dev,E045,0.4921,True
P017,Android Dev,E023,0.4914,True
P017,Android Dev,E022,0.4908,True
P017,Android Dev,E074,0.487,True
P017,Android Dev,E067,0.4834,True
P017,Android Dev,E018,0.481,True
P017,Android Dev,E002,0.4755,True
P017,Android Dev,E008,0.4708,True
P017,Android Dev,E073,0.4702,True
P017,Android Dev,E059,0.4661,True
P017,Android Dev,E039,0.4653,True
P017,Android Dev,E003,0.4642,True
P017,Android Dev,E063,0.4593,True
P017,Android Dev,E004,0.4488,True
P017,Android Dev,E012,0.4416,True
P017,Android Dev,E049,0.4194,True
P017,Android Dev,E021,0.3919,True
P017,Android Dev,E057,0.3757,True
P017,Android Dev,E046,0.3551,True
P017,Android Dev,E015,0.0,False
P017,Android Dev,E014,0.0,False
P017,Android Dev,E011,0.0,False
P017,Android Dev,E001,0.0,False
P017,Android Dev,E047,0.0,False
P017,Android Dev,E033,0.0,False
P017,Android Dev,E035,0.0,False
P017,Android Dev,E040,0.0,False
P017,Android Dev,E017,0.0,False
P017,Android Dev,E027,0.0,False
P017,Android Dev,E053,0.0,False
P017,Android Dev,E069,0.0,False
P017,Data Engineer,E064,0.8176,True
P017,Data Engineer,E058,0.8118,True
P017,Data Engineer,E044,0.7952,True
P017,Data Engineer,E050,0.7579,True
P017,Data Engineer,E056,0.7389,True
P017,Data Engineer,E030,0.7377,True
P017,Data Engineer,E031,0.7371,True
P017,Data Engineer,E077,0.7311,True
P017,Data Engineer,E016,0.7244,True
P017,Data Engineer,E038,0.7221,True
P017,Data Engineer,E075,0.7174,True
P017,Data Engineer,E024,0.7172,True
P017,Data Engineer,E062,0.7094,True
P017,Data Engineer,E066,0.6972,True
P017,Data Engineer,E048,0.677,True
P017,Data Engineer,E028,0.6705,True
P017,Data Engineer,E006,0.6688,True
P017,Data Engineer,E037,0.6576,True
P017,Data Engineer,E061,0.6535,True
P017,Data Engineer,E054,0.6445,True
P017,Data Engineer,E013,0.6401,True
P017,Data Engineer,E065,0.6397,True
P017,Data Engineer,E076,0.6396,True
P017,Data Engineer,E032,0.639,True
P017,Data Engineer,E029,0.6275,True
P017,Data Engineer,E010,0.6254,True
P017,Data Engineer,E009,0.6086,True
P017,Data Engineer,E039,0.5991,True
P017,Data Engineer,E070,0.5987,True
P017,Data Engineer,E025,0.5968,True
P017,Data Engineer,E018,0.5945,True
P017,Data Engineer,E005,0.5944,True
P017,Data Engineer,E080,0.5932,True
P017,Data Engineer,E045,0.5814,True
P017,Data Engineer,E068,0.5707,True
P017,Data Engineer,E052,0.5674,True
P017,Data Engineer,E071,0.5637,True
P017,Data Engineer,E079,0.5563,True
P017,Data Engineer,E007,0.5551,True
P017,Data Engineer,E041,0.5536,True
P017,Data Engineer,E008,0.5517,True
P017,Data Engineer,E020,0.5502,True
P017,Data Engineer,E043,0.5491,True
P017,Data Engineer,E051,0.5388,True
P017,Data Engineer,E026,0.5385,True
P017,Data Engineer,E042,0.5379,True
P017,Data Engineer,E055,0.5373,True
P017,Data Engineer,E036,0.5354,True
P017,Data Engineer,E072,0.5339,True
P017,Data Engineer,E034,0.5295,True
P017,Data Engineer,E012,0.5244,True
P017,Data Engineer,E019,0.5234,True
P017,Data Engineer,E074,0.4867,True
P017,Data Engineer,E060,0.4778,True
P017,Data Engineer,E022,0.4669,True
P017,Data Engineer,E073,0.4605,True
P017,Data Engineer,E002,0.4563,True
P017,Data Engineer,E078,0.4544,True
P017,Data Engineer,E067,0.4525,True
P017,Data Engineer,E023,0.4499,True
P017,Data Engineer,E059,0.4462,True
P017,Data Engineer,E063,0.4428,True
P017,Data Engineer,E021,0.441,True
P017,Data Engineer,E003,0.4379,True
P017,Data Engineer,E004,0.4359,True
P017,Data Engineer,E049,0.4301,True
P017,Data Engineer,E057,0.3758,True
P017,Data Engineer,E046,0.3364,True
P017,Data Engineer,E015,0.0,False
P017,Data Engineer,E014,0.0,False
P017,Data Engineer,E011,0.0,False
P017,Data Engineer,E001,0.0,False
P017,Data Engineer,E047,0.0,False
P017,Data Engineer,E033,0.0,False
P017,Data Engineer,E035,0.0,False
P017,Data Engineer,E040,0.0,False
P017,Data Engineer,E017,0.0,False
P017,Data Engineer,E027,0.0,False
P017,Data Engineer,E053,0.0,False
P017,Data Engineer,E069,0.0,False
P018,Android Dev,E037,0.8276,True
P018,Android Dev,E068,0.7412,True
P018,Android Dev,E075,0.7331,True
P018,Android Dev,E066,0.7216,True
P018,Android Dev,E051,0.7186,True
P018,Android Dev,E048,0.7141,True
P018,Android Dev,E061,0.7044,True
P018,Android Dev,E029,0.6771,True
P018,Android Dev,E009,0.676,True
P018,Android Dev,E076,0.6677,True
P018,Android Dev,E060,0.661,True
P018,Android Dev,E025,0.6463,True
P018,Android Dev,E070,0.6201,True
P018,Android Dev,E030,0.6181,True
P018,Android Dev,E044,0.6166,True
P018,Android Dev,E064,0.6161,True
P018,Android Dev,E058,0.6152,True
P018,Android Dev,E031,0.6104,True
P018,Android Dev,E007,0.61,True
P018,Android Dev,E079,0.6052,True
P018,Android Dev,E043,0.5999,True
P018,Android Dev,E050,0.5953,True
P018,Android Dev,E055,0.5897,True
P018,Android Dev,E062,0.5845,True
P018,Android Dev,E071,0.5844,True
P018,Android Dev,E026,0.5827,True
P018,Android Dev,E020,0.582,True
P018,Android Dev,E016,0.582,True
P018,Android Dev,E042,0.5816,True
P018,Android Dev,E019,0.5745,True
P018,Android Dev,E036,0.5731,True
P018,Android Dev,E041,0.5727,True
P018,Android Dev,E052,0.5711,True
P018,Android Dev,E024,0.5605,True
P018,Android Dev,E072,0.5596,True
P018,Android Dev,E028,0.5444,True
P018,Android Dev,E077,0.5443,True
P018,Android Dev,E013,0.5359,True
P018,Android Dev,E056,0.5325,True
P018,Android Dev,E022,0.5168,True
P018,Android Dev,E067,0.5089,True
P018,Android Dev,E002,0.5084,True
P018,Android Dev,E010,0.5045,True
P018,Android Dev,E078,0.5019,True
P018,Android Dev,E074,0.4983,True
P018,Android Dev,E023,0.4971,True
P018,Android Dev,E006,0.4957,True
P018,Android Dev,E059,0.4911,True
P018,Android Dev,E063,0.4878,True
P018,Android Dev,E073,0.4783,True
P018,Android Dev,E080,0.4783,True
P018,Android Dev,E003,0.4678,True
P018,Android Dev,E005,0.4666,True
P018,Android Dev,E004,0.4627,True
P018,Android Dev,E018,0.4496,True
P018,Android Dev,E039,0.4355,True
P018,Android Dev,E008,0.4304,True
P018,Android Dev,E049,0.4166,True
P018,Android Dev,E012,0.3989,True
P018,Android Dev,E057,0.3888,True
P018,Android Dev,E021,0.3761,True
P018,Android Dev,E046,0.3582,True
P018,Android Dev,E011,0.0,False
P018,Android Dev,E001,0.0,False
P018,Android Dev,E015,0.0,False
P018,Android Dev,E014,0.0,False
P018,Android Dev,E047,0.0,False
P018,Android Dev,E045,0.0,False
P018,Android Dev,E035,0.0,False
P018,Android Dev,E034,0.0,False
P018,Android Dev,E040,0.0,False
P018,Android Dev,E032,0.0,False
P018,Android Dev,E027,0.0,False
P018,Android Dev,E017,0.0,False
P018,Android Dev,E038,0.0,False
P018,Android Dev,E033,0.0,False
P018,Android Dev,E054,0.0,False
P018,Android Dev,E053,0.0,False
P018,Android Dev,E069,0.0,False
P018,Android Dev,E065,0.0,False
P018,Backend Dev,E075,0.8679,True
P018,Backend Dev,E048,0.8456,True
P018,Backend Dev,E066,0.8451,True
P018,Backend Dev,E061,0.8391,True
P018,Backend Dev,E029,0.8019,True
P018,Backend Dev,E009,0.7963,True
P018,Backend Dev,E025,0.7708,True
P018,Backend Dev,E076,0.766,True
P018,Backend Dev,E070,0.7558,True
P018,Backend Dev,E007,0.7461,True
P018,Backend Dev,E079,0.7387,True
P018,Backend Dev,E055,0.7192,True
P018,Backend Dev,E042,0.7073,True
P018,Backend Dev,E020,0.7072,True
P018,Backend Dev,E026,0.7028,True
P018,Backend Dev,E058,0.7008,True
P018,Backend Dev,E072,0.7,True
P018,Backend Dev,E064,0.6987,True
P018,Backend Dev,E044,0.6947,True
P018,Backend Dev,E043,0.6871,True
P018,Backend Dev,E037,0.6858,True
P018,Backend Dev,E041,0.6834,True
P018,Backend Dev,E052,0.6794,True
P018,Backend Dev,E071,0.6722,True
P018,Backend Dev,E016,0.668,True
P018,Backend Dev,E050,0.6651,True
P018,Backend Dev,E019,0.6627,True
P018,Backend Dev,E062,0.6626,True
P018,Backend Dev,E030,0.6601,True
P018,Backend Dev,E031,0.6583,True
P018,Backend Dev,E036,0.6556,True
P018,Backend Dev,E024,0.6447,True
P018,Backend Dev,E078,0.6363,True
P018,Backend Dev,E023,0.6323,True
P018,Backend Dev,E056,0.6132,True
P018,Backend Dev,E028,0.6114,True
P018,Backend Dev,E077,0.6091,True
P018,Backend Dev,E068,0.6089,True
P018,Backend Dev,E074,0.6064,True
P018,Backend Dev,E022,0.5977,True
P018,Backend Dev,E067,0.5965,True
P018,Backend Dev,E003,0.5953,True
P018,Backend Dev,E002,0.5925,True
P018,Backend Dev,E051,0.582,True
P018,Backend Dev,E059,0.5808,True
P018,Backend Dev,E063,0.5742,True
P018,Backend Dev,E073,0.5717,True
P018,Backend Dev,E006,0.5716,True
P018,Backend Dev,E013,0.5598,True
P018,Backend Dev,E004,0.5575,True
P018,Backend Dev,E080,0.5447,True
P018,Backend Dev,E010,0.5433,True
P018,Backend Dev,E060,0.5309,True
P018,Backend Dev,E018,0.5305,True
P018,Backend Dev,E039,0.5231,True
P018,Backend Dev,E049,0.5228,True
P018,Backend Dev,E005,0.5047,True
P018,Backend Dev,E008,0.4934,True
P018,Backend Dev,E057,0.4917,True
P018,Backend Dev,E046,0.4636,True
P018,Backend Dev,E012,0.4311,True
P018,Backend Dev,E021,0.4252,True
P018,Backend Dev,E011,0.0,False
P018,Backend Dev,E001,0.0,False
P018,Backend Dev,E015,0.0,False
P018,Backend Dev,E014,0.0,False
P018,Backend Dev,E047,0.0,False
P018,Backend Dev,E045,0.0,False
P018,Backend Dev,E035,0.0,False
P018,Backend Dev,E034,0.0,False
P018,Backend Dev,E040,0.0,False
P018,Backend Dev,E032,0.0,False
P018,Backend Dev,E027,0.0,False
P018,Backend Dev,E017,0.0,False
P018,Backend Dev,E038,0.0,False
P018,Backend Dev,E033,0.0,False
P018,Backend Dev,E054,0.0,False
P018,Backend Dev,E053,0.0,False
P018,Backend Dev,E069,0.0,False
P018,Backend Dev,E065,0.0,False
P018,Data Engineer,E064,0.7991,True
P018,Data Engineer,E058,0.7961,True
P018,Data Engineer,E044,0.7662,True
P018,Data Engineer,E016,0.7401,True
P018,Data Engineer,E075,0.7367,True
P018,Data Engineer,E030,0.736,True
P018,Data Engineer,E031,0.7302,True
P018,Data Engineer,E050,0.7193,True
P018,Data Engineer,E024,0.7147,True
P018,Data Engineer,E056,0.7125,True
P018,Data Engineer,E077,0.6995,True
P018,Data Engineer,E066,0.6993,True
P018,Data Engineer,E062,0.6993,True
P018,Data Engineer,E048,0.6981,True
P018,Data Engineer,E076,0.6804,True
P018,Data Engineer,E061,0.6692,True
P018,Data Engineer,E006,0.6647,True
P018,Data Engineer,E029,0.6641,True
P018,Data Engineer,E028,0.6542,True
P018,Data Engineer,E009,0.6439,True
P018,Data Engineer,E025,0.633,True
P018,Data Engineer,E037,0.6268,True
P018,Data Engineer,E013,0.6234,True
P018,Data Engineer,E010,0.6152,True
P018,Data Engineer,E070,0.6118,True
P018,Data Engineer,E071,0.605,True
P018,Data Engineer,E043,0.5981,True
P018,Data Engineer,E052,0.5886,True
P018,Data Engineer,E041,0.5835,True
P018,Data Engineer,E039,0.582,True
P018,Data Engineer,E007,0.5818,True
P018,Data Engineer,E042,0.5791,True
P018,Data Engineer,E036,0.5779,True
P018,Data Engineer,E079,0.5774,True
P018,Data Engineer,E005,0.5735,True
P018,Data Engineer,E018,0.5727,True
P018,Data Engineer,E026,0.5714,True
P018,Data Engineer,E080,0.5676,True
P018,Data Engineer,E019,0.5656,True
P018,Data Engineer,E020,0.5586,True
P018,Data Engineer,E072,0.5467,True
P018,Data Engineer,E055,0.5441,True
P018,Data Engineer,E008,0.5209,True
P018,Data Engineer,E068,0.5205,True
P018,Data Engineer,E074,0.5132,True
P018,Data Engineer,E022,0.507,True
P018,Data Engineer,E002,0.5046,True
P018,Data Engineer,E051,0.5019,True
P018,Data Engineer,E012,0.4952,True
P018,Data Engineer,E067,0.4946,True
P018,Data Engineer,E063,0.491,True
P018,Data Engineer,E059,0.4885,True
P018,Data Engineer,E073,0.4809,True
P018,Data Engineer,E078,0.4752,True
P018,Data Engineer,E023,0.4673,True
P018,Data Engineer,E004,0.4625,True
P018,Data Engineer,E003,0.4485,True
P018,Data Engineer,E060,0.4455,True
P018,Data Engineer,E049,0.4424,True
P018,Data Engineer,E021,0.4401,True
P018,Data Engineer,E057,0.4071,True
P018,Data Engineer,E046,0.3531,True
P018,Data Engineer,E011,0.0,False
P018,Data Engineer,E001,0.0,False
P018,Data Engineer,E015,0.0,False
P018,Data Engineer,E014,0.0,False
P018,Data Engineer,E047,0.0,False
P018,Data Engineer,E045,0.0,False
P018,Data Engineer,E035,0.0,False
P018,Data Engineer,E034,0.0,False
P018,Data Engineer,E040,0.0,False
P018,Data Engineer,E032,0.0,False
P018,Data Engineer,E027,0.0,False
P018,Data Engineer,E017,0.0,False
P018,Data Engineer,E038,0.0,False
P018,Data Engineer,E033,0.0,False
P018,Data Engineer,E054,0.0,False
P018,Data Engineer,E053,0.0,False
P018,Data Engineer,E069,0.0,False
P018,Data Engineer,E065,0.0,False
P019,Backend Dev,E075,0.8702,True
P019,Backend Dev,E066,0.8688,True
P019,Backend Dev,E061,0.8458,True
P019,Backend Dev,E048,0.8451,True
P019,Backend Dev,E029,0.7861,True
P019,Backend Dev,E009,0.7823,True
P019,Backend Dev,E070,0.7643,True
P019,Backend Dev,E025,0.7548,True
P019,Backend Dev,E007,0.7453,True
P019,Backend Dev,E079,0.7423,True
P019,Backend Dev,E055,0.7344,True
P019,Backend Dev,E044,0.7189,True
P019,Backend Dev,E020,0.7142,True
P019,Backend Dev,E058,0.7121,True
P019,Backend Dev,E064,0.7105,True
P019,Backend Dev,E072,0.7062,True
P019,Backend Dev,E050,0.6955,True
P019,Backend Dev,E042,0.6927,True
P019,Backend Dev,E026,0.6868,True
P019,Backend Dev,E062,0.6713,True
P019,Backend Dev,E031,0.6689,True
P019,Backend Dev,E030,0.6677,True
P019,Backend Dev,E052,0.6647,True
P019,Backend Dev,E041,0.6627,True
P019,Backend Dev,E043,0.6572,True
P019,Backend Dev,E068,0.6557,True
P019,Backend Dev,E016,0.653,True
P019,Backend Dev,E071,0.6454,True
P019,Backend Dev,E024,0.6433,True
P019,Backend Dev,E078,0.6393,True
P019,Backend Dev,E023,0.6364,True
P019,Backend Dev,E056,0.6318,True
P019,Backend Dev,E019,0.6305,True
P019,Backend Dev,E028,0.6256,True
P019,Backend Dev,E036,0.6236,True
P019,Backend Dev,E051,0.6141,True
P019,Backend Dev,E003,0.5982,True
P019,Backend Dev,E074,0.5898,True
P019,Backend Dev,E006,0.5755,True
P019,Backend Dev,E013,0.572,True
P019,Backend Dev,E067,0.5712,True
P019,Backend Dev,E022,0.5701,True
P019,Backend Dev,E060,0.5646,True
P019,Backend Dev,E080,0.5622,True
P019,Backend Dev,E002,0.559,True
P019,Backend Dev,E073,0.5575,True
P019,Backend Dev,E010,0.5567,True
P019,Backend Dev,E059,0.5536,True
P019,Backend Dev,E018,0.5496,True
P019,Backend Dev,E063,0.5418,True
P019,Backend Dev,E004,0.5379,True
P019,Backend Dev,E039,0.5361,True
P019,Backend Dev,E005,0.5231,True
P019,Backend Dev,E049,0.5203,True
P019,Backend Dev,E008,0.5105,True
P019,Backend Dev,E057,0.4693,True
P019,Backend Dev,E046,0.4535,True
P019,Backend Dev,E021,0.4299,True
P019,Backend Dev,E015,0.0,False
P019,Backend Dev,E012,0.0,False
P019,Backend Dev,E001,0.0,False
P019,Backend Dev,E014,0.0,False
P019,Backend Dev,E011,0.0,False
P019,Backend Dev,E032,0.0,False
P019,Backend Dev,E047,0.0,False
P019,Backend Dev,E045,0.0,False
P019,Backend Dev,E034,0.0,False
P019,Backend Dev,E033,0.0,False
P019,Backend Dev,E035,0.0,False
P019,Backend Dev,E037,0.0,False
P019,Backend Dev,E038,0.0,False
P019,Backend Dev,E040,0.0,False
P019,Backend Dev,E027,0.0,False
P019,Backend Dev,E017,0.0,False
P019,Backend Dev,E054,0.0,False
P019,Backend Dev,E053,0.0,False
P019,Backend Dev,E069,0.0,False
P019,Backend Dev,E065,0.0,False
P019,Backend Dev,E076,0.0,False
P019,Backend Dev,E077,0.0,False
P019,Android Dev,E068,0.7553,True
P019,Android Dev,E066,0.7298,True
P019,Android Dev,E075,0.7261,True
P019,Android Dev,E051,0.7185,True
P019,Android Dev,E048,0.7031,True
P019,Android Dev,E061,0.6965,True
P019,Android Dev,E060,0.6626,True
P019,Android Dev,E029,0.6568,True
P019,Android Dev,E009,0.6553,True
P019,Android Dev,E044,0.6533,True
P019,Android Dev,E064,0.6443,True
P019,Android Dev,E058,0.6419,True
P019,Android Dev,E050,0.637,True
P019,Android Dev,E030,0.635,True
P019,Android Dev,E031,0.6304,True
P019,Android Dev,E025,0.6266,True
P019,Android Dev,E070,0.6165,True
P019,Android Dev,E062,0.6006,True
P019,Android Dev,E007,0.5974,True
P019,Android Dev,E079,0.5966,True
P019,Android Dev,E055,0.5891,True
P019,Android Dev,E016,0.5803,True
P019,Android Dev,E020,0.5782,True
P019,Android Dev,E024,0.5733,True
P019,Android Dev,E028,0.5713,True
P019,Android Dev,E043,0.5706,True
P019,Android Dev,E056,0.5651,True
P019,Android Dev,E042,0.5632,True
P019,Android Dev,E026,0.5629,True
P019,Android Dev,E052,0.5625,True
P019,Android Dev,E071,0.5603,True
P019,Android Dev,E041,0.5586,True
P019,Android Dev,E072,0.5567,True
P019,Android Dev,E013,0.5561,True
P019,Android Dev,E036,0.5422,True
P019,Android Dev,E019,0.5414,True
P019,Android Dev,E010,0.5267,True
P019,Android Dev,E006,0.5115,True
P019,Android Dev,E080,0.5056,True
P019,Android Dev,E005,0.4935,True
P019,Android Dev,E078,0.4929,True
P019,Android Dev,E023,0.4899,True
P019,Android Dev,E022,0.4881,True
P019,Android Dev,E074,0.4864,True
P019,Android Dev,E067,0.482,True
P019,Android Dev,E018,0.4766,True
P019,Android Dev,E002,0.4756,True
P019,Android Dev,E073,0.4689,True
P019,Android Dev,E059,0.4637,True
P019,Android Dev,E008,0.4634,True
P019,Android Dev,E039,0.4611,True
P019,Android Dev,E003,0.4607,True
P019,Android Dev,E063,0.457,True
P019,Android Dev,E004,0.4477,True
P019,Android Dev,E049,0.4207,True
P019,Android Dev,E021,0.389,True
P019,Android Dev,E057,0.3754,True
P019,Android Dev,E046,0.3526,True
P019,Android Dev,E015,0.0,False
P019,Android Dev,E012,0.0,False
P019,Android Dev,E001,0.0,False
P019,Android Dev,E014,0.0,False
P019,Android Dev,E011,0.0,False
P019,Android Dev,E032,0.0,False
P019,Android Dev,E047,0.0,False
P019,Android Dev,E045,0.0,False
P019,Android Dev,E034,0.0,False
P019,Android Dev,E033,0.0,False
P019,Android Dev,E035,0.0,False
P019,Android Dev,E037,0.0,False
P019,Android Dev,E038,0.0,False
P019,Android Dev,E040,0.0,False
P019,Android Dev,E027,0.0,False
P019,Android Dev,E017,0.0,False
P019,Android Dev,E054,0.0,False
P019,Android Dev,E053,0.0,False
P019,Android Dev,E069,0.0,False
P019,Android Dev,E065,0.0,False
P019,Android Dev,E076,0.0,False
P019,Android Dev,E077,0.0,False
P019,Data Engineer,E064,0.8183,True
P019,Data Engineer,E058,0.8127,True
P019,Data Engineer,E044,0.7949,True
P019,Data Engineer,E050,0.7525,True
P019,Data Engineer,E030,0.7388,True
P019,Data Engineer,E056,0.7384,True
P019,Data Engineer,E031,0.7373,True
P019,Data Engineer,E016,0.7253,True
P019,Data Engineer,E075,0.7197,True
P019,Data Engineer,E024,0.7161,True
P019,Data Engineer,E062,0.7078,True
P019,Data Engineer,E066,0.7008,True
P019,Data Engineer,E048,0.6783,True
P019,Data Engineer,E006,0.6708,True
